Region 1_GHI,Region 1_DNI,Region 1_DHI,Region 1_Tamb,Region 2_GHI,Region 2_DNI,Region 2_DHI,Region 2_Tamb,Region 3_GHI,Region 3_DNI,Region 3_DHI,Region 3_Tamb
516143.0,516143.0,516143.0,516143.0,471407.0,471407.0,471407.0,471407.0,482310.0,482310.0,482310.0,482310.0
238.5746773665389,164.86574573324728,115.7847918115732,28.17720302319403,135.39277036616042,66.16731953493489,94.0027750966802,25.725038660861724,205.48293255375407,131.87861043726943,106.19250647923494,27.642155874856776
327.96322967037554,259.57601351242533,156.80870936913988,5.942776514393143,211.9177055659236,152.74617120487102,143.41547980761533,4.148143737904135,305.0079858498963,234.1131887136829,151.31298466340596,4.80477425710073
0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,14.9
0.0,0.0,0.0,24.2,0.0,0.0,0.0,23.0,0.0,0.0,0.0,24.0
0.8,0.0,0.6,28.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,27.0
472.1,305.3,214.0,32.3,233.2,8.8,171.4,28.2,363.8,171.4,194.5,31.0
1268.0,952.3,759.2,43.8,1015.0,891.0,738.8,39.9,1169.0,989.8,805.7,41.4
